# EMODnet Human Activities — vessel density, 2021-07, leisure ship types.
# source:  https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/0f2f3ff1-30ef-49e1-96e7-8ca78d58a07c
# zips:    https://ows.emodnet-humanactivities.eu/geonetwork/srv/api/records/0f2f3ff1-30ef-49e1-96e7-8ca78d58a07c/attachments/EMODnet_HA_Vessel_Density_0[45].zip
# members: vesseldensity_04_20210701.tif (04 = Sailing),
#          vesseldensity_05_20210701.tif (05 = Pleasure Craft)
# licence: Creative Commons CC-BY 4.0 (as stated in the dataset's
#          ISO-19139 metadata inside each zip) — attribution required.
# crs:     EPSG:3035 (ETRS89 / LAEA Europe), 1000 x 1000 m pixels,
#          equal-area, so one pixel is exactly 1 km2.
# unit:    hours per square kilometre per month. EMODnet builds it by
#          drawing a line between consecutive positions of one ship and
#          intersecting it with the 1 km grid, so it is TRACK time, not
#          message count. Per 1 km2 pixel, hours/km2 = hours.
# rows:    pixel CENTRES reprojected to WGS84, kept where the centre is
#          inside lat 53.0-59.0, lon 3.0-17.0 (the project bbox)
#          AND at least one of the two types is > 0. Sorted by lat, lon.
# lon	lat	hours_sailing	hours_pleasure
4.990539	53.068727	10.7919	4.2674
5.214880	53.068849	0.4744	0.1563
3.328350	53.069148	0.0754	0.0000
4.586492	53.069247	0.6190	0.3157
4.017574	53.069339	0.0339	0.0000
4.391899	53.069346	0.1176	0.0000
5.005426	53.069346	4.6758	2.4026
5.229770	53.069440	0.8766	0.2328
4.601375	53.069916	1.1624	0.2749
5.020314	53.069963	1.7922	1.1676
3.343214	53.069972	0.0300	0.0000
5.244661	53.070029	1.2014	0.4472
5.035202	53.070578	1.0905	0.9669
4.616258	53.070582	1.9903	0.4502
5.259551	53.070616	6.7352	3.0486
4.421660	53.070729	0.0230	0.0537
3.358079	53.070794	0.0000	0.0691
5.050090	53.071191	1.3645	0.6535
5.274443	53.071201	31.1775	14.9750
4.631141	53.071247	2.4350	1.1046
4.436540	53.071417	0.0312	0.1614
4.062199	53.071550	0.0587	0.0000
5.289334	53.071785	13.9304	7.1449
5.064979	53.071802	4.2884	1.6520
4.646025	53.071910	1.9446	1.6268
4.256812	53.071984	0.0000	0.0162
4.451421	53.072104	0.0000	0.0877
4.077075	53.072283	0.0455	0.0000
5.304226	53.072366	1.2401	0.8218
5.079868	53.072411	11.6728	4.5422
4.660909	53.072571	3.9263	1.1559
4.271691	53.072694	0.0000	0.0774
5.319118	53.072946	0.9408	0.4878
5.094758	53.073019	11.8363	4.5431
4.675793	53.073230	4.0919	2.0936
4.885279	53.073307	0.0704	0.0449
4.286570	53.073401	0.0000	0.0167
5.334011	53.073524	761.7974	357.5133
5.109648	53.073624	1.9770	0.8526
4.690678	53.073888	5.4370	2.3024
4.900167	53.073938	0.1559	1.3044
5.348904	53.074100	179.7981	121.5393
4.496067	53.074154	0.4240	0.0000
5.124538	53.074228	0.2154	0.1961
4.705563	53.074543	6.1040	2.9838
4.915055	53.074568	0.0795	0.1321
5.363797	53.074675	2.7972	1.6916
5.139429	53.074830	0.1673	0.1536
4.510950	53.074834	0.1983	0.0360
4.929943	53.075196	1.4962	0.5832
4.720449	53.075197	0.9911	0.8156
5.378691	53.075247	1.2405	0.4788
5.154320	53.075430	0.1673	0.2069
4.525834	53.075512	0.1376	0.0445
4.944832	53.075822	1.4329	0.8170
4.735335	53.075849	0.3477	0.1117
5.169212	53.076029	0.1673	0.3021
4.540717	53.076188	0.3002	0.0645
4.959721	53.076446	1.2751	0.8608
4.750222	53.076499	0.0000	0.1455
5.184104	53.076625	0.1673	0.3150
4.166340	53.076644	0.0000	0.0081
4.555601	53.076862	0.3683	0.1184
4.974611	53.077068	0.9208	0.6339
5.198996	53.077220	0.1794	0.1792
4.181219	53.077364	0.0808	0.0434
4.570486	53.077534	0.1639	0.0976
4.375855	53.077606	0.1009	0.0000
4.989501	53.077689	0.5416	0.4376
5.213889	53.077813	0.2918	0.2603
4.196099	53.078082	0.0546	0.0154
3.326969	53.078091	0.0497	0.0000
4.585371	53.078205	0.3146	0.1194
4.016334	53.078290	0.0428	0.0000
4.390738	53.078301	0.0681	0.0000
5.004391	53.078308	0.0088	0.3130
5.228782	53.078404	0.2133	0.2603
4.600256	53.078873	1.3179	0.4309
3.341836	53.078915	0.0558	0.0000
5.019282	53.078925	0.1220	0.4312
5.243675	53.078993	0.1673	0.2603
4.405621	53.078993	0.0015	0.0000
4.031212	53.079029	0.0681	0.0000
5.034173	53.079540	0.3161	0.7068
4.615142	53.079540	1.2730	0.5187
5.258569	53.079580	0.4153	0.2745
3.356703	53.079737	0.0000	0.0387
5.049065	53.080153	0.3579	0.5519
5.273463	53.080166	1.1974	0.6333
4.630029	53.080205	2.3897	0.5558
4.435388	53.080373	0.0440	0.1090
3.371571	53.080557	0.0000	0.0304
5.288358	53.080749	23.4290	9.6896
5.063956	53.080764	0.2652	0.3972
4.644915	53.080868	1.6312	1.2150
4.450272	53.081060	0.0102	0.1492
4.075848	53.081235	0.0571	0.0000
5.303253	53.081331	31.0028	14.0268
5.078849	53.081374	0.3285	0.2883
4.659802	53.081529	4.5471	1.6355
4.465156	53.081746	0.0000	0.0450
5.318148	53.081911	35.8640	20.6462
4.090727	53.081966	0.0505	0.0000
5.093741	53.081981	1.0146	0.7439
4.674690	53.082189	3.1253	1.4231
4.285386	53.082355	0.0000	0.0607
4.480041	53.082429	0.3495	0.0000
5.333044	53.082489	127.2536	75.2173
5.108635	53.082587	10.4728	4.2547
4.689578	53.082846	5.1368	2.5338
4.899110	53.082899	0.1760	0.1972
4.300269	53.083061	0.0000	0.0497
5.347940	53.083065	76.4562	49.6311
4.494927	53.083111	0.3446	0.0000
5.123528	53.083191	11.7561	4.4876
4.704466	53.083502	6.2721	3.4019
4.914001	53.083529	0.4990	1.2271
5.362836	53.083640	2.5164	2.5935
4.509813	53.083791	0.2596	0.0000
5.138422	53.083793	7.1680	2.5607
4.719355	53.084156	2.9256	1.1473
4.928893	53.084157	0.1102	0.0000
5.377733	53.084212	1.3822	0.4788
5.153316	53.084394	2.3889	0.3655
4.524699	53.084468	0.1055	0.0686
4.943784	53.084783	0.2011	0.0000
5.392630	53.084783	0.9695	0.2161
4.734244	53.084808	0.3477	0.2767
5.168211	53.084992	1.0792	0.0313
4.539586	53.085145	0.1507	0.0381
4.958677	53.085407	0.1327	0.0731
4.749134	53.085458	0.0000	0.1455
5.183106	53.085589	13.0346	0.2024
4.554473	53.085819	0.2955	0.1473
4.359805	53.085865	0.0517	0.0000
4.973569	53.086030	0.4741	0.2816
5.198001	53.086183	0.0117	10.9394
4.569361	53.086491	0.1993	0.0106
4.374690	53.086561	0.0492	0.0000
4.988462	53.086651	0.7033	0.3275
4.194896	53.087036	0.0576	0.0280
4.584249	53.087162	0.2517	0.1591
5.003356	53.087269	0.6017	0.0302
5.227793	53.087367	0.0612	0.0000
4.209779	53.087752	0.0612	0.0396
4.599137	53.087831	0.7582	0.3401
3.340456	53.087857	0.0869	0.0000
5.018250	53.087886	0.5002	0.2358
4.404461	53.087949	0.0696	0.0000
5.242690	53.087957	0.0948	0.0000
4.029975	53.087980	0.0085	0.0000
4.614026	53.088498	1.3149	0.6140
5.033144	53.088502	0.0910	0.4883
5.257586	53.088544	0.0420	0.0000
3.355327	53.088679	0.0186	0.0000
4.044856	53.088717	0.0763	0.0000
5.048038	53.089115	0.2181	0.8733
5.272484	53.089130	0.0430	0.1283
4.628916	53.089163	1.8009	0.5342
4.434234	53.089329	0.0000	0.0150
4.059738	53.089453	0.0287	0.0000
3.370198	53.089500	0.0000	0.0691
5.287381	53.089714	1.2203	0.4923
5.062933	53.089726	0.0616	0.2080
4.643805	53.089826	2.1982	0.8557
4.449122	53.090016	0.0543	0.1555
5.302279	53.090295	5.4167	3.8078
5.077829	53.090336	0.1954	0.3039
4.658696	53.090487	2.9371	1.7323
4.464009	53.090702	0.0000	0.1028
5.317178	53.090876	4.1807	3.1791
4.089503	53.090918	0.0679	0.0000
5.092725	53.090944	0.4323	0.3579
4.673586	53.091147	4.5846	1.1465
4.478897	53.091385	0.0000	0.0287
5.332077	53.091454	1.2409	0.9133
5.107621	53.091550	0.3731	0.4242
4.104386	53.091648	0.0157	0.0000
4.688477	53.091805	4.8047	2.3085
4.898053	53.091859	0.1027	0.0000
4.299088	53.092015	0.0000	0.0277
5.346976	53.092030	78.1623	40.3190
5.122517	53.092154	0.5383	0.4625
4.703369	53.092461	6.6133	3.2956
4.912947	53.092489	0.0683	0.3849
5.361875	53.092605	100.8825	59.2612
4.313974	53.092719	0.0000	0.0774
4.508675	53.092747	0.1857	0.0000
5.137414	53.092756	4.5782	2.1652
4.718261	53.093115	4.8354	2.0274
4.927841	53.093118	0.0000	1.1060
5.376775	53.093177	1.9079	0.7731
5.152311	53.093357	9.2574	4.2327
4.328861	53.093421	0.0000	0.0053
4.523564	53.093425	0.4520	0.0000
5.391675	53.093748	0.5933	0.2161
4.733153	53.093767	0.8411	0.5164
5.167209	53.093955	11.5624	4.4581
4.538454	53.094101	0.1287	0.0816
4.748046	53.094417	0.0000	0.1878
5.182107	53.094552	19.6068	5.3113
4.553344	53.094776	0.2190	0.0787
4.358636	53.094820	0.1009	0.0000
4.972527	53.094991	0.0120	0.0632
4.762939	53.095066	0.0000	0.1259
5.197006	53.095147	4.0555	1.6535
4.568235	53.095448	0.2439	0.1082
4.987423	53.095612	0.1359	0.1243
5.211905	53.095740	0.2138	0.0000
4.583126	53.096119	0.1478	0.0732
5.002320	53.096231	0.3718	0.2617
5.226804	53.096331	0.0483	0.0000
4.208579	53.096706	0.0181	0.0034
4.598018	53.096788	0.2545	0.2954
3.339076	53.096800	0.0627	0.0000
5.017217	53.096848	0.4116	0.2511
4.403301	53.096904	0.0228	0.0000
5.241703	53.096921	0.0516	0.0000
4.223466	53.097421	0.0802	0.0418
4.612910	53.097455	1.0278	0.4372
5.032114	53.097463	0.7890	0.7972
5.256603	53.097508	0.1044	0.0107
4.418191	53.097595	0.0468	0.0000
3.353950	53.097622	0.0434	0.0000
5.047012	53.098077	0.7156	0.5905
5.271504	53.098094	0.0277	0.1177
4.627802	53.098120	1.5584	0.6625
4.238353	53.098134	0.0070	0.0331
4.058507	53.098404	0.0477	0.0000
3.368824	53.098443	0.0000	0.0397
5.286404	53.098678	1.6591	1.6639
5.061910	53.098689	0.3866	0.0000
4.642695	53.098784	2.2179	0.6035
4.447971	53.098972	0.0105	0.0613
4.073392	53.099138	0.0658	0.0000
5.301305	53.099260	5.5710	4.9263
3.383698	53.099262	0.0000	0.0278
5.076808	53.099298	0.1433	0.1747
4.657588	53.099445	2.7406	1.2867
4.462862	53.099658	0.0438	0.1340
5.316207	53.099840	0.6273	0.2379
5.091707	53.099906	0.1967	0.1911
4.672482	53.100105	4.3072	1.4744
4.477753	53.100342	0.0000	0.0960
5.331109	53.100419	1.2046	0.3418
5.106606	53.100512	0.0345	0.3211
4.103163	53.100600	0.0836	0.0000
4.687376	53.100763	3.6566	1.8503
4.896995	53.100820	0.3329	0.0000
5.346011	53.100995	0.8849	0.7162
4.492644	53.101023	0.0000	0.0138
5.121506	53.101117	0.3207	0.4431
4.702271	53.101419	6.5244	2.7888
4.911892	53.101450	0.1112	0.0000
5.360913	53.101570	47.9601	28.2531
5.136406	53.101719	0.4280	0.1322
4.717165	53.102073	5.2900	3.4006
4.926790	53.102079	0.0755	0.9648
5.375816	53.102143	74.1060	41.2507
5.151306	53.102320	0.4350	0.1002
4.327685	53.102376	0.0000	0.0721
4.522429	53.102382	0.2567	0.0000
4.941688	53.102705	0.0975	0.1979
5.390720	53.102714	0.5984	0.2161
4.732061	53.102726	3.8756	0.8165
5.166207	53.102918	0.5309	0.2312
4.537322	53.103058	0.3335	0.0186
4.342575	53.103076	0.1433	0.0382
5.405623	53.103283	0.2907	0.0000
4.956586	53.103330	0.0873	0.0000
4.746957	53.103376	0.0275	0.4493
5.181108	53.103515	1.2267	0.8720
4.552215	53.103733	0.2788	0.1274
4.357466	53.103775	0.0065	0.0000
4.971485	53.103953	0.0824	0.0000
4.761853	53.104025	0.0000	0.1689
5.196010	53.104110	12.5078	5.1075
4.567109	53.104406	0.4412	0.1133
4.986384	53.104573	0.0824	0.0542
4.776749	53.104672	0.0000	0.1383
5.210912	53.104704	0.0678	0.1094
4.582003	53.105077	0.2188	0.1250
5.001284	53.105193	0.0912	0.1014
5.225814	53.105295	0.2856	0.1044
3.337695	53.105742	0.0036	0.0000
4.596898	53.105746	0.2062	0.1181
5.016183	53.105810	0.1350	0.0863
5.240716	53.105885	0.2800	0.1055
4.611793	53.106413	0.8214	0.4499
5.031084	53.106425	0.3435	1.1317
5.255619	53.106472	0.1554	0.2709
4.417033	53.106551	0.0472	0.0000
3.352572	53.106565	0.0953	0.0000
5.045985	53.107039	0.4657	0.3045
5.270523	53.107058	3.5563	1.9319
4.626688	53.107078	1.1508	0.6977
4.237158	53.107088	0.0733	0.0087
4.431926	53.107240	0.0224	0.0000
3.367449	53.107386	0.0084	0.0000
5.285427	53.107642	11.6225	5.0510
5.060886	53.107651	0.4678	0.1616
4.641584	53.107742	1.8291	0.5174
4.252049	53.107799	0.0324	0.0416
4.072163	53.108090	0.0105	0.0000
3.382327	53.108205	0.0000	0.0590
5.300331	53.108224	1.9374	23.2204
5.075787	53.108261	0.4642	0.2124
4.656480	53.108404	2.4215	0.8665
4.266940	53.108509	0.0000	0.0387
4.461713	53.108614	0.0317	0.1363
5.315235	53.108805	28.4792	0.1279
4.087052	53.108822	0.0763	0.0000
5.090689	53.108869	0.2949	0.0001
4.671377	53.109063	3.6588	1.6313
4.476608	53.109298	0.0241	0.0894
5.330140	53.109383	0.7503	0.2278
5.105591	53.109475	0.1395	0.1518
4.101941	53.109552	0.0603	0.0000
4.686274	53.109722	3.2625	1.6286
5.345045	53.109960	0.2013	0.1591
4.491502	53.109980	0.0395	0.0807
5.120494	53.110079	0.0000	0.1878
4.116830	53.110280	0.0499	0.0000
4.701172	53.110378	5.5384	2.7465
4.910837	53.110411	0.0000	0.9290
5.359951	53.110535	2.5984	1.8746
4.506397	53.110660	0.1405	0.0000
5.135397	53.110682	0.2246	0.3742
4.716070	53.111032	5.8736	3.0081
4.925737	53.111039	0.0000	0.0698
5.374857	53.111108	108.4451	59.2726
5.150301	53.111283	0.2819	0.1481
4.326509	53.111330	0.1389	0.0000
4.521293	53.111338	0.0081	0.0000
4.940638	53.111666	0.0000	14.5457
5.389763	53.111679	0.5984	0.2366
4.730968	53.111685	4.1863	1.8447
5.165204	53.111882	0.4652	0.1056
4.536189	53.112015	0.0662	0.0000
4.341402	53.112031	0.0603	0.0394
5.404670	53.112248	0.2907	0.0000
4.955540	53.112291	0.0000	0.1472
4.745867	53.112335	1.9881	0.3847
5.180109	53.112479	1.3075	0.5570
4.551085	53.112690	0.5779	0.1073
4.356296	53.112730	0.0000	0.0715
5.419577	53.112816	0.0000	0.0292
4.760766	53.112984	0.0000	0.2517
5.195013	53.113074	11.6558	5.4118
4.565982	53.113363	0.3973	0.0965
4.775666	53.113631	0.0000	0.1383
4.580879	53.114034	0.2073	0.2888
5.000247	53.114154	0.0000	0.0452
4.595777	53.114703	0.2467	0.0000
5.015150	53.114772	0.0310	0.1104
5.239729	53.114849	0.2018	0.0000
4.610675	53.115370	0.3345	0.3518
5.030053	53.115387	0.4329	1.1390
5.254635	53.115436	1.1436	1.5233
3.351194	53.115507	0.0630	0.0000
5.044957	53.116001	0.0597	5.8294
5.269542	53.116022	3.9371	3.6651
4.625574	53.116036	1.0774	0.3270
4.430771	53.116196	0.0696	0.0000
3.366074	53.116328	0.0446	0.0000
5.284449	53.116607	0.4752	0.3445
5.059861	53.116613	0.0052	0.4522
4.640473	53.116700	1.3540	0.8045
4.250857	53.116753	0.0485	0.0000
3.380955	53.117148	0.0000	0.0590
5.299356	53.117189	1.5212	10.2272
5.074766	53.117223	0.2473	0.3210
4.655372	53.117362	2.3899	0.4982
4.265751	53.117463	0.0579	0.0029
4.460565	53.117570	0.0688	0.0437
5.314263	53.117769	0.8096	0.2550
5.089671	53.117831	0.4674	0.4257
4.670272	53.118022	3.3225	1.4078
4.280646	53.118171	0.0000	0.0431
4.475462	53.118254	0.1540	0.2250
5.329171	53.118348	0.3279	0.1839
5.104576	53.118438	0.3759	0.3982
4.100717	53.118504	0.0497	0.0000
4.685172	53.118680	3.6624	1.8437
4.295541	53.118877	0.0239	0.0431
5.344080	53.118925	0.0741	0.0000
4.490360	53.118936	0.0892	0.1707
5.119482	53.119042	0.1317	0.0759
4.115610	53.119232	0.1498	0.0000
4.700073	53.119336	3.2616	1.8341
5.358988	53.119500	0.7348	0.8221
4.310436	53.119582	0.1640	0.0104
4.505258	53.119617	0.0000	0.1530
5.134388	53.119645	0.1830	0.2969
4.130503	53.119959	0.0005	0.0000
4.714974	53.119991	6.0325	3.1289
5.373897	53.120073	106.9970	59.6231
5.149294	53.120246	0.0420	0.1267
4.325332	53.120285	0.0251	0.0000
4.520156	53.120295	0.0000	0.0981
4.729875	53.120644	5.8910	2.6238
5.388807	53.120644	0.6500	0.3154
5.164201	53.120845	0.3419	0.0276
4.535055	53.120972	0.0457	0.0988
5.403717	53.121214	0.2907	0.0056
4.954493	53.121252	0.0000	0.4150
4.744777	53.121294	2.8210	0.8609
5.179108	53.121442	12.1143	5.2540
4.549955	53.121647	0.0617	0.1467
4.355125	53.121684	0.0000	0.0065
5.418627	53.121781	0.0000	0.1774
4.759679	53.121943	0.3156	0.3306
5.194016	53.122037	1.2025	0.6600
4.564855	53.122320	0.3497	0.2064
4.370022	53.122381	0.0000	0.0780
4.774582	53.122591	0.0000	0.1832
4.579755	53.122991	0.3848	0.1863
4.384920	53.123077	0.0000	0.0264
4.594656	53.123661	0.4908	0.1438
5.014115	53.123733	0.0000	0.0362
5.238741	53.123812	14.7062	9.1912
4.609557	53.124328	0.3938	0.2925
5.029022	53.124349	0.4426	8.7239
5.253651	53.124400	4.6037	5.2524
3.349815	53.124450	0.0180	0.0000
5.043929	53.124963	0.0000	10.0724
5.268560	53.124987	0.1533	0.0068
4.624458	53.124994	0.6147	0.2693
4.429616	53.125152	0.0019	0.0000
3.364698	53.125271	0.0894	0.0000
5.283470	53.125571	1.5845	1.0187
5.058836	53.125575	0.0000	0.1114
4.639361	53.125658	0.9066	0.4299
4.444515	53.125840	0.1898	0.0687
3.379582	53.126091	0.0002	0.0049
5.298380	53.126153	0.4496	0.5944
5.073744	53.126185	0.0000	0.1254
4.654263	53.126320	1.5783	0.7102
4.264561	53.126417	0.0236	0.0000
4.459415	53.126526	0.0600	0.0675
5.313291	53.126734	0.2740	0.0532
5.088652	53.126794	0.0041	3.9600
3.394466	53.126908	0.0000	0.0541
4.669166	53.126980	2.6907	0.5456
4.279459	53.127125	0.1545	0.0000
4.474316	53.127210	0.0000	0.0968
5.328202	53.127313	4.7818	0.2956
5.103560	53.127400	0.5312	0.2208
4.684069	53.127638	3.5510	2.0383
4.294357	53.127832	0.1419	0.0000
5.343113	53.127890	0.1133	0.1606
4.489216	53.127892	0.0558	0.0878
5.118469	53.128005	0.5606	0.4369
4.114389	53.128184	0.0101	0.0000
4.698973	53.128295	2.9691	2.0180
5.358025	53.128465	0.2049	0.0683
4.309255	53.128536	0.0000	0.0327
4.504118	53.128573	0.0000	0.0812
5.133378	53.128608	0.3149	0.4649
4.129285	53.128911	0.1605	0.0000
4.713877	53.128950	4.9380	2.9816
5.372937	53.129038	110.7466	62.1841
5.148288	53.129209	0.0895	0.7060
4.324154	53.129239	0.0000	0.0442
4.519019	53.129252	0.0000	0.0398
4.728781	53.129602	5.8625	2.5779
5.387850	53.129610	1.8732	0.5713
4.144182	53.129636	0.0331	0.0000
5.163198	53.129808	0.2033	2.1261
4.533921	53.129929	0.0496	0.0000
4.339054	53.129940	0.0000	0.0078
5.402763	53.130179	0.2907	0.0240
4.953446	53.130213	0.0000	0.0190
4.743686	53.130253	4.0873	1.7536
5.178108	53.130405	12.9204	6.4258
4.548824	53.130604	0.1314	0.0605
5.417676	53.130747	0.0000	0.1774
4.968354	53.130836	0.0000	0.4033
4.758592	53.130903	1.4071	0.6023
5.193019	53.131001	0.2901	0.8061
4.563727	53.131277	0.2007	0.0060
4.773497	53.131550	0.1419	0.3622
5.207930	53.131595	0.0531	0.7269
4.578630	53.131948	0.5089	0.1986
4.383755	53.132032	0.0000	0.0534
5.222841	53.132186	0.0000	0.7167
4.788404	53.132195	0.0000	0.0526
4.593534	53.132618	0.6333	0.0960
5.013080	53.132695	0.1973	0.6294
4.398656	53.132726	0.0000	0.0569
5.237753	53.132776	4.5735	4.9728
4.608438	53.133286	0.4800	0.3757
5.027990	53.133311	0.3545	1.2330
5.252665	53.133364	1.2925	9.6926
5.042900	53.133925	0.0000	0.1285
5.267578	53.133951	0.7928	1.1269
4.623343	53.133952	0.4452	0.1478
3.363321	53.134214	0.0632	0.0000
5.282491	53.134535	0.9587	1.6778
4.638248	53.134616	0.8892	0.4056
4.443362	53.134795	0.1471	0.0014
3.378208	53.135034	0.0446	0.0000
5.297404	53.135118	0.0192	0.2305
5.072721	53.135148	0.0109	0.2016
4.653153	53.135278	1.4731	0.2636
4.263371	53.135370	0.1218	0.0000
4.458265	53.135482	0.0428	0.0000
5.312318	53.135699	0.1819	0.1483
5.087632	53.135756	0.0628	0.1161
3.393095	53.135851	0.0000	0.0806
4.668059	53.135938	2.2070	0.6783
4.278272	53.136079	0.0911	0.0000
4.473169	53.136166	0.0000	0.0025
5.327232	53.136277	0.0477	0.1880
5.102544	53.136363	0.1727	0.3641
4.682966	53.136597	2.4047	1.1134
4.293173	53.136786	0.0799	0.0000
4.488073	53.136849	0.0172	0.1270
5.342147	53.136855	0.1013	0.1740
5.117455	53.136968	0.1444	0.8719
4.697872	53.137253	3.4531	1.6434
5.357061	53.137430	0.2999	0.0053
4.308074	53.137490	0.0274	0.0000
4.502977	53.137529	0.0386	0.0852
5.132368	53.137571	0.4604	0.0024
4.128067	53.137864	0.0489	0.0000
4.712780	53.137908	3.9661	1.8948
5.371977	53.138003	59.0786	32.8166
5.147280	53.138172	0.2659	0.2404
4.517882	53.138208	0.0000	0.0703
4.727687	53.138561	5.9135	3.5070
5.386892	53.138575	54.7047	30.5176
4.142966	53.138589	0.0785	0.0000
5.162193	53.138771	0.1299	13.5772
4.532787	53.138885	0.0000	0.0709
4.337879	53.138895	0.0000	0.0367
5.401808	53.139144	0.3938	0.0093
4.952398	53.139174	0.0000	2.0329
4.742595	53.139212	5.3132	2.4265
4.157866	53.139312	0.0764	0.0000
5.177107	53.139369	12.7329	5.8314
4.547692	53.139561	0.0247	0.0106
4.352782	53.139594	0.0000	0.0372
5.416724	53.139712	0.1042	0.1921
4.967309	53.139798	0.0000	0.4992
4.757504	53.139862	2.6326	1.1600
5.192021	53.139964	0.2337	0.0000
4.562598	53.140234	0.1112	0.0000
5.431641	53.140278	0.0000	0.0870
4.772412	53.140509	0.3861	0.3084
5.206935	53.140558	0.0486	0.0213
4.577505	53.140906	0.3965	0.1123
4.997133	53.141039	0.1419	0.2996
5.221849	53.141150	5.0287	5.4105
4.787322	53.141155	0.0000	0.2957
4.592412	53.141575	0.6356	0.1828
5.012045	53.141657	0.3402	0.8061
4.397493	53.141681	0.0000	0.0230
5.236764	53.141740	2.3840	2.4122
4.607319	53.142243	0.6951	0.3192
5.251680	53.142328	1.0385	1.0772
4.412398	53.142373	0.0000	0.0828
5.041871	53.142887	0.0000	0.0182
4.232374	53.142901	0.0068	0.0000
4.622227	53.142909	0.2364	0.1127
5.266595	53.142915	1.0855	0.9717
4.427303	53.143063	0.0000	0.0002
3.361944	53.143157	0.0357	0.0000
5.056784	53.143499	0.0000	0.1375
5.281511	53.143499	0.2805	0.6052
4.637135	53.143573	0.8491	0.3769
4.247277	53.143614	0.1640	0.0000
4.442209	53.143751	0.1204	0.0000
3.376834	53.143977	0.0722	0.0000
5.296428	53.144082	0.4476	0.5795
5.071698	53.144110	0.0013	0.0000
4.652043	53.144236	1.1777	0.2642
4.262180	53.144324	0.0422	0.0000
4.457115	53.144438	0.0470	0.0000
5.311345	53.144663	0.2323	0.0556
5.086612	53.144719	0.0000	0.2368
3.391724	53.144795	0.0000	0.0407
4.666952	53.144896	1.7050	0.5191
4.472021	53.145122	0.0209	0.0000
5.326262	53.145242	0.0000	0.1739
5.101527	53.145325	0.1447	0.0000
4.681862	53.145555	1.8136	0.7790
3.406615	53.145611	0.0000	0.0215
4.486928	53.145805	0.0000	0.0563
5.341179	53.145819	0.0032	0.1724
5.116442	53.145930	0.0000	0.4514
4.696771	53.146212	3.4656	1.2130
5.356097	53.146395	0.3986	0.1020
4.306893	53.146445	0.0556	0.0000
4.501835	53.146486	0.0373	0.0942
5.131357	53.146534	0.1777	0.0232
4.711682	53.146867	3.3876	1.5316
5.371015	53.146968	0.6034	0.4885
5.146273	53.147135	0.3086	0.1105
4.321798	53.147148	0.0539	0.0304
4.516743	53.147165	0.0187	0.0958
4.936437	53.147510	0.0000	0.6219
4.726592	53.147520	5.2504	3.0169
5.385934	53.147540	112.5746	63.4428
4.141750	53.147541	0.0836	0.0000
5.161189	53.147734	0.5383	0.4762
4.531651	53.147842	0.0000	0.1188
4.336703	53.147849	0.0000	0.0343
5.400853	53.148110	1.0219	0.0000
4.951350	53.148135	0.0000	1.6608
4.741503	53.148171	6.2849	2.7641
4.156653	53.148265	0.0005	0.0000
5.176105	53.148332	12.8766	5.9319
4.546560	53.148518	0.0000	0.0024
4.351609	53.148549	0.0000	0.0073
5.415772	53.148678	0.0476	0.2015
4.756415	53.148821	3.6217	2.1277
5.191022	53.148928	0.1987	0.0000
4.171557	53.148986	0.0769	0.0000
5.430692	53.149244	0.0000	0.2341
4.366516	53.149246	0.0000	0.0445
4.771327	53.149468	1.2385	0.4872
5.205939	53.149522	3.4730	3.6674
4.186461	53.149706	0.0427	0.0000
4.576379	53.149863	0.1891	0.0732
4.381423	53.149942	0.0000	0.0220
4.996094	53.150000	0.4418	1.0523
5.220857	53.150114	2.2305	2.3246
4.786239	53.150114	0.1205	0.4224
4.591289	53.150533	0.3680	0.2887
4.801152	53.150758	0.0000	0.0977
4.216271	53.151140	0.0558	0.0000
4.606199	53.151201	0.7140	0.1025
5.250693	53.151292	0.1030	0.0225
4.231176	53.151855	0.1572	0.0000
4.621110	53.151867	0.6495	0.3393
5.265612	53.151879	0.2866	0.7306
4.426146	53.152018	0.0000	0.0891
5.055757	53.152462	0.0000	0.0091
5.280531	53.152464	0.1478	0.6934
4.636021	53.152531	0.6678	0.1052
4.441055	53.152707	0.0106	0.0000
3.375458	53.152920	0.0714	0.0000
5.295451	53.153047	0.1819	0.3091
5.070674	53.153072	0.0000	0.1465
4.650933	53.153194	0.6854	0.4069
4.455964	53.153393	0.1030	0.0000
5.310371	53.153628	0.0696	0.0150
5.085591	53.153681	0.0000	0.0550
3.390352	53.153738	0.0366	0.0000
4.665845	53.153854	1.7064	0.4831
4.875722	53.153950	10.1794	10.0483
4.470873	53.154078	0.0679	0.0000
5.325291	53.154207	0.2838	0.3896
5.100509	53.154288	0.1447	0.1818
4.680757	53.154513	1.5526	0.4866
3.405246	53.154554	0.0000	0.0623
5.340211	53.154784	0.2838	0.1395
5.115427	53.154893	0.0000	0.1220
4.695670	53.155170	1.6884	0.6567
5.355132	53.155360	0.4295	0.2629
4.500694	53.155442	0.0000	0.1158
5.130346	53.155496	0.1007	0.3862
4.710583	53.155825	3.6847	1.5384
4.920468	53.155844	0.0000	0.4340
5.370054	53.155933	0.4632	0.2021
5.145264	53.156098	0.0668	0.0000
4.320618	53.156102	0.0301	0.0000
4.515604	53.156121	0.0564	0.1183
4.935385	53.156471	0.0219	0.7192
